6298,qt_core,2020-03-21 14:38:47.746115,2016-09-09 18:25:40.771893,19686,https://github.com/rust-qt/ritual,0.5.0
6299,qt_gui,2020-03-21 14:40:07.461607,2016-09-09 18:27:30.644399,18522,https://github.com/rust-qt/ritual,0.5.0
6300,qt_widgets,2020-03-21 14:41:42.133231,2016-09-09 18:28:56.361190,15836,https://github.com/rust-qt/ritual,0.5.0
6672,libc-extra,2018-07-11 12:48:17.576245,2016-10-01 13:56:40.331144,13328,https://github.com/lemonrock/libc-extra.git,0.3.2
6904,kqueue-sys,2021-08-09 11:15:50.239248,2016-10-19 07:05:16.201276,650779,https://gitlab.com/worr/rust-kqueue-sys,1.0.3
7122,al-sys,2019-05-21 21:44:16.789339,2016-11-03 10:25:20.278514,30531,https://github.com/jpernst/alto.git,0.6.1
7202,nautilus-extension-sys,2022-07-27 10:25:45.227761,2016-11-11 03:03:03.715246,3768,https://github.com/talklittle/nautilus-extension-rs,0.8.0
7211,capstone-sys,2022-05-02 06:34:18.984386,2016-11-12 06:38:49.679079,415000,https://github.com/capstone-rust/capstone-rs/tree/master/capstone-sys,0.15.0
7241,librocksdb-sys,2022-08-05 13:55:44.660870,2016-11-13 18:53:04.302098,3450582,https://github.com/rust-rocksdb/rust-rocksdb,0.8.0+7.4.4
7371,rdkafka-sys,2022-10-29 16:32:11.629082,2016-11-26 16:31:48.621807,2138791,https://github.com/fede1024/rust-rdkafka,4.3.0+1.9.2
7559,coremidi-sys,2022-03-11 20:27:58.354890,2016-12-13 07:43:46.027644,28173,https://github.com/jonas-k/coremidi-sys,3.1.0
7688,fitsio-sys-bindgen,2021-12-19 20:47:24.005068,2016-12-20 09:38:47.658204,1648,https://github.com/mindriot101/rust-fitsio,0.0.3
7907,gmp-mpfr-sys,2022-08-06 19:53:29.264497,2017-01-03 22:25:26.307265,243683,https://gitlab.com/tspiteri/gmp-mpfr-sys,1.4.10
8166,mpg123-sys,2017-10-19 06:22:43.347898,2017-01-22 09:09:03.572006,8102,https://github.com/stainless-steel/mpg123-sys,0.0.1
8169,ao-sys,2017-03-04 11:55:27.241561,2017-01-22 09:50:13.860353,2563,https://github.com/stainless-steel/ao-sys,0.1.2
8191,out123-sys,2017-10-19 06:23:42.984737,2017-01-23 07:51:37.240483,6194,https://github.com/stainless-steel/out123-sys,0.3.0
8249,couchbase-sys,2020-08-26 08:54:17.149317,2017-01-27 13:27:33.582673,27330,https://github.com/couchbaselabs/couchbase-rs,1.0.0-alpha.4
8260,pcsc-sys,2019-11-25 14:06:17.111372,2017-01-28 15:49:58.536077,75106,https://github.com/bluetech/pcsc-rust,1.2.0
8323,blkid-sys,2021-11-22 16:24:17.578135,2017-01-31 18:54:13.523163,200008,https://github.com/cholcombe973/blkid-sys,0.1.6
8343,wlc-sys,2017-02-21 16:23:42.840019,2017-02-01 20:29:42.150833,2929,https://github.com/Drakulix/wlc/tree/master/wlc-sys,0.0.7
8344,wlc,2017-02-21 16:38:00.763891,2017-02-01 20:35:32.027926,4250,https://github.com/Drakulix/wlc.rs,2.0.0
8379,webm-sys-native,2017-12-06 19:47:49.135786,2017-02-04 12:48:34.246526,3152,https://github.com/DiamondLovesYou/rust-webm.git,0.3.6
8543,lua-sys,2019-10-31 01:52:26.922068,2017-02-16 15:20:48.896693,1234,https://github.com/MisterPeModder/Pollua,0.2.0
8561,wpilib-hal,2017-02-17 22:15:19.441746,2017-02-17 22:15:19.441746,769,https://github.com/XavilPergis/wpilib-hal,0.1.1
8677,tesseract-sys,2022-10-01 18:35:01.692582,2017-02-25 19:31:37.836358,28792,https://github.com/ccouzens/tesseract-sys,0.5.13
8697,tolk-sys,2020-12-21 06:30:32.035788,2017-02-26 13:13:10.000868,3919,https://github.com/darbaga/tolk-sys,0.2.2
8700,alpm-sys,2021-10-11 18:42:09.737821,2017-02-26 20:50:21.472628,372228,http://github.com/archlinux/alpm.rs,2.1.2
8708,libappindicator-sys,2022-06-29 01:43:07.318981,2017-02-27 05:58:50.921020,64623,,0.7.3
8795,printf,2017-03-03 19:30:16.535266,2017-03-03 19:30:16.535266,3354,https://github.com/derekdreery/alpm,0.1.0
8813,odbc-ffi,2017-03-19 22:29:37.636016,2017-03-04 23:11:57.689764,3345,https://github.com/pacman82/odbc-ffi,0.1.0
8929,javascriptcore-sys,2017-12-24 16:10:53.497988,2017-03-11 09:50:01.788283,2243,https://github.com/endoli/javascriptcore.rs,0.0.4
9054,soapysdr-sys,2021-10-17 18:43:44.663413,2017-03-19 22:01:53.119001,5026,https://github.com/kevinmehall/rust-soapysdr,0.7.3
9055,odbc-sys,2022-02-04 08:21:49.935536,2017-03-19 22:34:05.473613,166539,https://github.com/pacman82/odbc-sys,0.21.2
9108,lcm,2017-04-01 05:12:29.300845,2017-03-23 03:33:16.478350,1086,https://github.com/adeschamps/lcm/tree/rust/lcm-rust/lcm,0.2.0
9109,lcm_gen,2017-04-01 17:53:05.662955,2017-03-23 03:34:05.785339,1225,https://github.com/adeschamps/lcm/tree/rust/lcm-rust/lcm-gen,0.1.0
9162,caca-sys,2017-03-26 21:36:34.065661,2017-03-26 21:36:34.065661,1004,https://www.github.com/Ruin0x11/caca-sys,0.1.0
9857,vlfeat-sys,2017-04-06 19:23:09.074263,2017-04-06 19:23:09.074263,624,https://github.com/pelmers/vlfeat-sys,0.1.0
10418,cbindgen,2022-06-09 20:39:00.456382,2017-04-12 15:57:46.007350,3921748,https://github.com/eqrion/cbindgen/,0.24.3
10606,input-sys,2021-12-11 16:19:06.024144,2017-04-14 20:50:32.974223,30600,https://github.com/Drakulix/input.rs/tree/master/input-sys,1.16.1
10608,input,2021-12-11 16:19:12.511326,2017-04-14 21:00:58.257830,37042,https://github.com/Drakulix/input.rs,0.7.1
11080,virt,2019-08-29 15:32:29.998775,2017-04-18 10:11:38.188999,15543,http://libvirt.org/git/?p=libvirt-rust.git;a=summary,0.2.11
11117,gssapi-sys,2018-07-08 17:46:24.854709,2017-04-18 22:11:07.611827,2086,https://gitlab.com/commiebstrd/gssapi-rs,0.2.1
11875,nvml-sys,2018-01-05 12:23:19.734762,2017-04-24 20:15:40.663288,2702,https://github.com/lemonrock/nvml-sys.git,0.0.6
12046,wlroots-sys,2019-03-06 22:39:39.196613,2017-04-26 01:12:57.173519,2881,,0.4.0
12047,wlroots,2019-03-06 22:41:18.219074,2017-04-26 01:13:02.884704,3661,https://github.com/swaywm/wlroots-rs,0.4.0
12143,clingo-sys,2021-08-27 07:45:44.444935,2017-04-26 20:36:01.731152,7192,https://github.com/potassco/clingo-sys,0.7.1
12421,gravity,2017-05-01 02:54:25.163949,2017-04-29 11:23:10.261927,1796,https://github.com/Bruflot/gravity-rs.git,0.1.2
12936,neko,2017-05-03 15:08:10.420825,2017-05-03 15:08:10.420825,651,https://github.com/BookOwl/neko-rs,0.1.0
13256,gdbm-sys,2021-01-25 19:07:00.168949,2017-05-05 16:59:14.889524,2272,,0.3.0
13558,vks,2017-10-15 07:51:55.918327,2017-05-07 11:37:56.809213,8615,https://gitlab.com/dennis-hamester/vks,0.14.1
13723,inotify-sys,2021-01-16 09:40:08.828345,2017-05-08 15:39:23.442010,8970408,https://github.com/hannobraun/inotify-sys,0.1.5
